CCA_1,ID_1,ADM1_EN,LATITUDE,LONGITIDE,Month,Year,Population
95.0,76.0,Yala,6.550490335,101.2850732,5,2014,508182.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2014,508622.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2014,509193.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2014,509647.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2014,510148.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2014,510849.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2014,511385.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2014,511911.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2015,512553.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2015,513010.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2015,513433.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2015,513923.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2015,514420.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2015,514870.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2015,515377.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2015,515830.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2015,516322.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2015,517159.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2015,517616.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2015,518139.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2016,518558.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2016,519007.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2016,519482.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2016,519791.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2016,520321.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2016,520821.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2016,520310.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2016,520915.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2016,521303.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2016,521618.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2016,521907.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2016,522279.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2017,522635.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2017,523194.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2017,523824.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2017,524323.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2017,524660.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2017,525081.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2017,525456.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2017,525717.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2017,526122.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2017,526511.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2017,526978.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2017,527295.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2018,527715.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2018,527797.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2018,528403.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2018,529053.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2018,529270.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2018,529691.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2018,530061.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2018,530500.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2018,530919.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2018,531380.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2018,532075.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2018,532326.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2019,532626.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2019,532986.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2019,533374.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2019,533757.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2019,534151.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2019,534475.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2019,534734.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2019,535118.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2019,535417.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2019,535862.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2019,536131.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2019,536330.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2020,536677.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2020,537171.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2020,537633.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2020,538044.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2020,538475.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2020,538433.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2020,538715.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2020,539123.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2020,537232.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2020,537832.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2020,538276.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2020,538602.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2021,538757.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2021,539214.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2021,539577.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2021,539921.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2021,540317.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2021,540726.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2021,541400.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2021,541494.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2021,541791.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2021,542002.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2021,542249.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2021,542314.0
95.0,76.0,Yala,6.550490335,101.2850732,1,2022,542594.0
95.0,76.0,Yala,6.550490335,101.2850732,2,2022,542848.0
95.0,76.0,Yala,6.550490335,101.2850732,3,2022,542898.0
95.0,76.0,Yala,6.550490335,101.2850732,4,2022,543308.0
95.0,76.0,Yala,6.550490335,101.2850732,5,2022,543447.0
95.0,76.0,Yala,6.550490335,101.2850732,6,2022,543755.0
95.0,76.0,Yala,6.550490335,101.2850732,7,2022,544199.0
95.0,76.0,Yala,6.550490335,101.2850732,8,2022,544792.0
95.0,76.0,Yala,6.550490335,101.2850732,9,2022,545243.0
95.0,76.0,Yala,6.550490335,101.2850732,10,2022,545664.0
95.0,76.0,Yala,6.550490335,101.2850732,11,2022,545728.0
95.0,76.0,Yala,6.550490335,101.2850732,12,2022,545913.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2002,552761.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2002,553141.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2002,552957.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2002,552424.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2002,552516.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2002,552758.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2002,553520.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2002,553010.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2002,553043.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2002,553023.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2002,553365.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2002,553865.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2003,553307.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2003,553346.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2003,553215.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2003,552985.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2003,553320.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2003,553253.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2003,553614.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2003,553653.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2003,553473.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2003,553727.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2003,553173.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2003,552952.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2004,554975.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2004,554062.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2004,553771.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2004,553884.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2004,553675.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2004,553133.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2004,553146.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2004,553127.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2004,553128.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2004,541292.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2004,541395.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2004,541363.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2005,541193.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2005,541177.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2005,541183.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2005,541369.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2005,541463.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2005,541202.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2005,541170.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2005,541089.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2005,541075.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2005,541331.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2005,541332.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2005,541263.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2006,541201.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2006,541082.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2006,540931.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2006,540831.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2006,540673.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2006,540457.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2006,540426.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2006,540452.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2006,540509.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2006,540680.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2006,540841.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2006,540888.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2007,540878.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2007,540808.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2007,540816.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2007,540933.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2007,541034.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2007,540943.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2007,540369.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2007,540280.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2007,540277.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2007,540224.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2007,539494.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2007,539542.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2008,539436.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2008,539285.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2008,539251.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2008,539427.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2008,539535.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2008,539343.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2008,539286.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2008,539194.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2008,539092.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2008,539321.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2008,539298.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2008,539284.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2009,539224.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2009,539081.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2009,539089.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2009,539371.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2009,539381.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2009,539214.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2009,538979.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2009,539108.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2009,539210.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2009,539215.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2009,539176.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2009,539134.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2010,539050.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2010,538997.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2010,538993.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2010,539225.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2010,539199.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2010,539175.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2010,538890.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2010,538998.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2010,539079.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2010,539237.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2010,539170.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2010,539257.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2011,539062.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2011,539001.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2011,539128.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2011,539337.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2011,538041.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2011,538129.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2011,538101.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2011,538226.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2011,538283.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2011,538560.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2011,538776.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2011,538853.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2012,539047.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2012,539059.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2012,539211.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2012,539409.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2012,539443.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2012,539455.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2012,539460.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2012,539664.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2012,539825.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2012,540063.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2012,540127.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2012,540267.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2013,540305.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2013,540342.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2013,540369.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2013,540494.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2013,540548.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2013,540355.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2013,540304.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2013,540242.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2013,540286.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2013,540383.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2013,540466.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2013,540383.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2014,540331.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2014,540185.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2014,540115.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2014,540215.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2014,540218.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2014,540153.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2014,540068.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2014,539915.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2014,540049.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2014,540132.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2014,540044.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2014,540211.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2015,540249.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2015,540084.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2015,539965.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2015,539980.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2015,540005.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2015,539922.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2015,540039.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2015,540044.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2015,540055.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2015,540122.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2015,540200.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2015,540182.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2016,540161.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2016,540069.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2016,539929.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2016,539907.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2016,539991.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2016,539933.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2016,539911.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2016,539756.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2016,539671.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2016,539636.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2016,539788.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2016,539815.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2017,539864.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2017,539732.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2017,539643.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2017,539790.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2017,539999.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2017,539854.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2017,539693.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2017,539605.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2017,539575.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2017,539568.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2017,539657.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2017,539542.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2018,539490.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2018,539400.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2018,539303.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2018,539311.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2018,539368.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2018,539210.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2018,539078.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2018,538882.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2018,538863.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2018,538873.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2018,538803.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2018,538729.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2019,538658.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2019,538503.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2019,538403.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2019,538434.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2019,538362.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2019,538158.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2019,537989.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2019,537767.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2019,537539.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2019,537504.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2019,537411.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2019,537299.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2020,537175.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2020,536969.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2020,536794.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2020,536671.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2020,536849.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2020,536807.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2020,536864.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2020,535574.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2020,534922.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2020,534775.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2020,534534.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2020,534500.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2021,534281.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2021,534241.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2021,534089.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2021,534065.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2021,534080.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2021,533972.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2021,533683.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2021,533506.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2021,533435.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2021,533454.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2021,533387.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2021,533394.0
35.0,77.0,Yasothon,15.78799812,104.1509977,1,2022,533302.0
35.0,77.0,Yasothon,15.78799812,104.1509977,2,2022,533104.0
35.0,77.0,Yasothon,15.78799812,104.1509977,3,2022,532864.0
35.0,77.0,Yasothon,15.78799812,104.1509977,4,2022,532792.0
35.0,77.0,Yasothon,15.78799812,104.1509977,5,2022,532693.0
35.0,77.0,Yasothon,15.78799812,104.1509977,6,2022,532381.0
35.0,77.0,Yasothon,15.78799812,104.1509977,7,2022,532179.0
35.0,77.0,Yasothon,15.78799812,104.1509977,8,2022,531922.0
35.0,77.0,Yasothon,15.78799812,104.1509977,9,2022,531952.0
35.0,77.0,Yasothon,15.78799812,104.1509977,10,2022,531789.0
35.0,77.0,Yasothon,15.78799812,104.1509977,11,2022,531670.0
35.0,77.0,Yasothon,15.78799812,104.1509977,12,2022,531599.0
,,Bangkok,,,1,2023,5492197.0
,,Samut Prakan,,,1,2023,1361189.0
,,Nonthaburi,,,1,2023,1296976.0
,,Pathum Thani,,,1,2023,1202675.0
,,Phra Nakhon Si Ayutthaya,,,1,2023,820417.0
,,Ang Thong,,,1,2023,272454.0
,,Lop Buri,,,1,2023,734884.0
,,Sing Buri,,,1,2023,202605.0
,,Chai Nat,,,1,2023,318096.0
,,Saraburi,,,1,2023,638614.0
,,Chon Buri,,,1,2023,1596550.0
,,Rayong,,,1,2023,760246.0
,,Chanthaburi,,,1,2023,536066.0
,,Trat,,,1,2023,227711.0
,,Chachoengsao,,,1,2023,726846.0
,,Prachin Buri,,,1,2023,498099.0
,,Nakhon Nayok,,,1,2023,260284.0
,,Sa Kaeo,,,1,2023,562803.0
,,Nakhon Ratchasima,,,1,2023,2629370.0
,,Buri Ram,,,1,2023,1576395.0
,,Surin,,,1,2023,1372488.0
,,Si Sa Ket,,,1,2023,1454134.0
,,Ubon Ratchathani,,,1,2023,1869708.0
,,Yasothon,,,1,2023,531398.0
,,Chaiyaphum,,,1,2023,1117315.0
,,Amnat Charoen,,,1,2023,375283.0
,,Bueng Kan,,,1,2023,421562.0
,,Nong Bua Lam Phu,,,1,2023,508145.0
,,Khon Kaen,,,1,2023,1783894.0
,,Udon Thani,,,1,2023,1562520.0
,,Loei,,,1,2023,637103.0
,,Nong Khai,,,1,2023,515695.0
,,Maha Sarakham,,,1,2023,943911.0
,,Roi Et,,,1,2023,1290533.0
,,Kalasin,,,1,2023,971682.0
,,Sakon Nakhon,,,1,2023,1144953.0
,,Nakhon Phanom,,,1,2023,716544.0
,,Mukdahan,,,1,2023,351607.0
,,Chiang Mai,,,1,2023,1792650.0
,,Lamphun,,,1,2023,399345.0
,,Lampang,,,1,2023,718063.0
,,Uttaradit,,,1,2023,442672.0
,,Phrae,,,1,2023,430334.0
,,Nan,,,1,2023,474357.0
,,Phayao,,,1,2023,461157.0
,,Chiang Rai,,,1,2023,1299419.0
,,Mae Hong Son,,,1,2023,286819.0
,,Nakhon Sawan,,,1,2023,1028132.0
,,Uthai Thani,,,1,2023,323699.0
,,Kamphaeng Phet,,,1,2023,708376.0
,,Tak,,,1,2023,684773.0
,,Sukhothai,,,1,2023,581260.0
,,Phitsanulok,,,1,2023,844037.0
,,Phichit,,,1,2023,525645.0
,,Phetchabun,,,1,2023,972862.0
,,Ratchaburi,,,1,2023,865598.0
,,Kanchanaburi,,,1,2023,894182.0
,,Suphan Buri,,,1,2023,830178.0
,,Nakhon Pathom,,,1,2023,921801.0
,,Samut Sakhon,,,1,2023,589564.0
,,Samut Songkhram,,,1,2023,189301.0
