year,month,province,soil
2023,5,Sa Kaeo,68.8159509202454
2023,6,Sa Kaeo,63.80828220858896
2023,7,Sa Kaeo,126.45828220858895
2023,8,Sa Kaeo,128.34509202453987
2023,9,Sa Kaeo,276.58466257668715
2023,10,Sa Kaeo,304.37515337423315
2023,11,Sa Kaeo,264.29509202453994
2023,12,Sa Kaeo,206.8058282208589
2023,1,Sakon Nakhon,79.37429805615551
2023,2,Sakon Nakhon,58.46544276457883
2023,3,Sakon Nakhon,46.29978401727863
2023,4,Sakon Nakhon,38.524406047516194
2023,5,Sakon Nakhon,33.073434125269976
2023,6,Sakon Nakhon,110.42051835853133
2023,7,Sakon Nakhon,206.12008639308857
2023,8,Sakon Nakhon,253.50604751619872
2023,9,Sakon Nakhon,253.73153347732185
2023,10,Sakon Nakhon,228.0200863930885
2023,11,Sakon Nakhon,161.02872570194384
2023,12,Sakon Nakhon,110.23066954643627
2023,1,Samut Prakan,133.2413043478261
2023,2,Samut Prakan,100.63695652173914
2023,3,Samut Prakan,70.1304347826087
2023,4,Samut Prakan,54.52826086956522
2023,5,Samut Prakan,44.845652173913045
2023,6,Samut Prakan,39.482608695652175
2023,7,Samut Prakan,84.71739130434783
2023,8,Samut Prakan,70.30652173913045
2023,9,Samut Prakan,217.3413043478261
2023,10,Samut Prakan,269.2695652173913
2023,11,Samut Prakan,227.58913043478265
2023,12,Samut Prakan,163.52826086956523
2023,1,Samut Sakhon,166.52820512820514
2023,2,Samut Sakhon,131.53076923076924
2023,3,Samut Sakhon,86.35897435897436
2023,4,Samut Sakhon,65.14102564102564
2023,5,Samut Sakhon,52.67435897435898
2023,6,Samut Sakhon,47.67179487179487
2023,7,Samut Sakhon,57.25897435897436
2023,8,Samut Sakhon,47.5
2023,9,Samut Sakhon,155.40769230769232
2023,10,Samut Sakhon,246.4666666666667
2023,11,Samut Sakhon,213.04102564102564
2023,12,Samut Sakhon,159.73076923076923
2023,1,Samut Songkhram,168.78000000000003
2023,2,Samut Songkhram,128.36
2023,3,Samut Songkhram,84.685
2023,4,Samut Songkhram,64.38000000000001
2023,5,Samut Songkhram,52.275
2023,6,Samut Songkhram,45.57000000000001
2023,7,Samut Songkhram,45.215
2023,8,Samut Songkhram,39.055
2023,9,Samut Songkhram,114.555
2023,10,Samut Songkhram,228.66000000000005
2023,11,Samut Songkhram,201.75
2023,12,Samut Songkhram,149.39
2023,1,Saraburi,124.2815476190476
2023,2,Saraburi,87.09166666666667
2023,3,Saraburi,63.78095238095239
