province,year,month,wettest_quarter_month
Phayao,2014,10,94.0
Phayao,2014,11,31.0
Phayao,2014,12,-2.0
Phayao,2015,1,28.0
Phayao,2015,2,4.0
Phayao,2015,3,49.0
Phayao,2015,4,85.0
Phayao,2015,5,64.0
Phayao,2015,6,58.0
Phayao,2015,7,175.0
Phayao,2015,8,220.0
Phayao,2015,9,139.0
Phayao,2015,10,97.0
Phayao,2015,11,46.0
Phayao,2015,12,10.0
Phayao,2016,1,22.0
Phayao,2016,2,4.0
Phayao,2016,3,7.0
Phayao,2016,4,52.0
Phayao,2016,5,187.0
Phayao,2016,6,136.0
Phayao,2016,7,247.0
Phayao,2016,8,277.0
Phayao,2016,9,259.0
Phayao,2016,10,112.0
Phayao,2016,11,106.0
Phayao,2016,12,1.0
Phayao,2017,1,13.0
Phayao,2017,2,1.0
Phayao,2017,3,25.0
Phayao,2017,4,112.0
Phayao,2017,5,262.0
Phayao,2017,6,163.0
Phayao,2017,7,262.0
Phayao,2017,8,229.0
Phayao,2017,9,154.0
Phayao,2017,10,166.0
Phayao,2017,11,10.0
Phayao,2017,12,34.0
Phayao,2018,1,1.0
Phayao,2018,2,13.0
Phayao,2018,3,22.0
Phayao,2018,4,103.0
Phayao,2018,5,253.0
Phayao,2018,6,133.0
Phayao,2018,7,169.0
Phayao,2018,8,247.0
Phayao,2018,9,118.0
Phayao,2018,10,109.0
Phayao,2018,11,22.0
Phayao,2018,12,31.0
Phayao,2019,1,22.0
Phayao,2019,2,4.0
Phayao,2019,3,1.0
Phayao,2019,4,1.0
Phayao,2019,5,85.0
Phayao,2019,6,64.0
Phayao,2019,7,154.0
Phayao,2019,8,283.0
Phayao,2019,9,79.0
Phayao,2019,10,52.0
Phayao,2019,11,16.0
Phayao,2019,12,4.0
Phayao,2020,1,-2.0
Phayao,2020,2,-2.0
Phayao,2020,3,1.0
Phayao,2020,4,73.0
Phayao,2020,5,52.0
Phayao,2020,6,94.0
Phayao,2020,7,118.0
Phayao,2020,8,238.0
Phayao,2020,9,139.0
Phayao,2020,10,76.0
Phayao,2020,11,10.0
Phayao,2020,12,-2.0
Phayao,2021,1,-2.0
Phayao,2021,2,28.0
Phayao,2021,3,4.0
Phayao,2021,4,178.0
Phayao,2021,5,100.0
Phayao,2021,6,127.0
Phayao,2021,7,169.0
Phayao,2021,8,148.0
Phayao,2021,9,169.0
Phayao,2021,10,118.0
Phayao,2021,11,13.0
Phayao,2021,12,1.0
Phayao,2022,1,10.0
Phayao,2022,2,43.0
Phayao,2022,3,70.0
Phayao,2022,4,55.0
Phayao,2022,5,178.0
Phayao,2022,6,76.0
Phayao,2022,7,160.0
Phayao,2022,8,193.0
Phayao,2022,9,211.0
Phayao,2022,10,82.0
Phayao,2022,11,28.0
Phayao,2022,12,7.0
Phayao,2023,1,-2.0
Phayao,2023,2,1.0
Phayao,2023,3,10.0
Phayao,2023,4,7.0
Phayao,2023,5,76.0
Phayao,2023,6,94.0
Phayao,2023,7,127.0
Phayao,2023,8,187.0
Phayao,2023,9,238.0
Phayao,2023,10,172.0
Phayao,2023,11,22.0
Phayao,2023,12,4.0
Phetchabun,2003,1,1.0
Phetchabun,2003,2,19.0
Phetchabun,2003,3,103.0
Phetchabun,2003,4,40.0
Phetchabun,2003,5,109.0
Phetchabun,2003,6,175.0
Phetchabun,2003,7,124.0
Phetchabun,2003,8,181.0
Phetchabun,2003,9,244.0
Phetchabun,2003,10,40.0
Phetchabun,2003,11,-2.0
Phetchabun,2003,12,-2.0
Phetchabun,2004,1,10.0
Phetchabun,2004,2,37.0
Phetchabun,2004,3,16.0
Phetchabun,2004,4,61.0
Phetchabun,2004,5,166.0
Phetchabun,2004,6,190.0
Phetchabun,2004,7,187.0
Phetchabun,2004,8,133.0
Phetchabun,2004,9,208.0
Phetchabun,2004,10,4.0
Phetchabun,2004,11,1.0
Phetchabun,2004,12,-2.0
Phetchabun,2005,1,1.0
Phetchabun,2005,2,1.0
Phetchabun,2005,3,31.0
Phetchabun,2005,4,85.0
Phetchabun,2005,5,100.0
Phetchabun,2005,6,151.0
Phetchabun,2005,7,142.0
Phetchabun,2005,8,172.0
Phetchabun,2005,9,286.0
Phetchabun,2005,10,49.0
Phetchabun,2005,11,64.0
Phetchabun,2005,12,1.0
Phetchabun,2006,1,-2.0
Phetchabun,2006,2,22.0
Phetchabun,2006,3,55.0
Phetchabun,2006,4,139.0
Phetchabun,2006,5,163.0
Phetchabun,2006,6,142.0
Phetchabun,2006,7,130.0
Phetchabun,2006,8,196.0
Phetchabun,2006,9,298.0
Phetchabun,2006,10,187.0
Phetchabun,2006,11,10.0
Phetchabun,2006,12,-2.0
Phetchabun,2007,1,-2.0
Phetchabun,2007,2,13.0
Phetchabun,2007,3,25.0
Phetchabun,2007,4,100.0
Phetchabun,2007,5,229.0
Phetchabun,2007,6,130.0
Phetchabun,2007,7,106.0
Phetchabun,2007,8,205.0
Phetchabun,2007,9,235.0
Phetchabun,2007,10,214.0
Phetchabun,2007,11,1.0
Phetchabun,2007,12,-2.0
Phetchabun,2008,1,4.0
Phetchabun,2008,2,22.0
Phetchabun,2008,3,22.0
Phetchabun,2008,4,160.0
Phetchabun,2008,5,160.0
Phetchabun,2008,6,148.0
Phetchabun,2008,7,130.0
Phetchabun,2008,8,208.0
Phetchabun,2008,9,295.0
Phetchabun,2008,10,157.0
Phetchabun,2008,11,37.0
Phetchabun,2008,12,-2.0
Phetchabun,2009,1,-2.0
Phetchabun,2009,2,1.0
Phetchabun,2009,3,103.0
Phetchabun,2009,4,115.0
Phetchabun,2009,5,205.0
Phetchabun,2009,6,115.0
Phetchabun,2009,7,136.0
Phetchabun,2009,8,214.0
Phetchabun,2009,9,241.0
Phetchabun,2009,10,106.0
Phetchabun,2009,11,7.0
Phetchabun,2009,12,-2.0
Phetchabun,2010,1,16.0
Phetchabun,2010,2,4.0
Phetchabun,2010,3,7.0
Phetchabun,2010,4,58.0
Phetchabun,2010,5,82.0
Phetchabun,2010,6,130.0
Phetchabun,2010,7,169.0
Phetchabun,2010,8,280.0
Phetchabun,2010,9,220.0
Phetchabun,2010,10,205.0
Phetchabun,2010,11,-2.0
Phetchabun,2010,12,4.0
Phetchabun,2011,1,1.0
Phetchabun,2011,2,19.0
Phetchabun,2011,3,103.0
Phetchabun,2011,4,175.0
Phetchabun,2011,5,205.0
Phetchabun,2011,6,145.0
Phetchabun,2011,7,256.0
Phetchabun,2011,8,265.0
Phetchabun,2011,9,265.0
Phetchabun,2011,10,175.0
Phetchabun,2011,11,10.0
Phetchabun,2011,12,-2.0
Phetchabun,2012,1,7.0
Phetchabun,2012,2,1.0
Phetchabun,2012,3,43.0
Phetchabun,2012,4,91.0
Phetchabun,2012,5,163.0
Phetchabun,2012,6,97.0
Phetchabun,2012,7,136.0
Phetchabun,2012,8,136.0
Phetchabun,2012,9,256.0
Phetchabun,2012,10,109.0
Phetchabun,2012,11,43.0
Phetchabun,2012,12,-2.0
Phetchabun,2013,1,13.0
Phetchabun,2013,2,4.0
Phetchabun,2013,3,58.0
Phetchabun,2013,4,43.0
Phetchabun,2013,5,106.0
Phetchabun,2013,6,154.0
Phetchabun,2013,7,187.0
Phetchabun,2013,8,238.0
Phetchabun,2013,9,310.0
Phetchabun,2013,10,139.0
Phetchabun,2013,11,13.0
Phetchabun,2013,12,4.0
Phetchabun,2014,1,-2.0
Phetchabun,2014,2,-2.0
Phetchabun,2014,3,34.0
Phetchabun,2014,4,70.0
Phetchabun,2014,5,133.0
Phetchabun,2014,6,109.0
Phetchabun,2014,7,139.0
Phetchabun,2014,8,253.0
Phetchabun,2014,9,202.0
Phetchabun,2014,10,85.0
Phetchabun,2014,11,16.0
Phetchabun,2014,12,-2.0
Phetchabun,2015,1,7.0
Phetchabun,2015,2,19.0
Phetchabun,2015,3,73.0
Phetchabun,2015,4,46.0
Phetchabun,2015,5,52.0
Phetchabun,2015,6,67.0
Phetchabun,2015,7,154.0
Phetchabun,2015,8,181.0
Phetchabun,2015,9,220.0
Phetchabun,2015,10,121.0
Phetchabun,2015,11,25.0
Phetchabun,2015,12,4.0
Phetchabun,2016,1,16.0
Phetchabun,2016,2,-2.0
Phetchabun,2016,3,10.0
Phetchabun,2016,4,34.0
Phetchabun,2016,5,166.0
Phetchabun,2016,6,121.0
Phetchabun,2016,7,139.0
Phetchabun,2016,8,160.0
Phetchabun,2016,9,229.0
Phetchabun,2016,10,187.0
Phetchabun,2016,11,76.0
Phetchabun,2016,12,1.0
Phetchabun,2017,1,10.0
Phetchabun,2017,2,10.0
Phetchabun,2017,3,94.0
Phetchabun,2017,4,91.0
Phetchabun,2017,5,268.0
Phetchabun,2017,6,217.0
Phetchabun,2017,7,175.0
Phetchabun,2017,8,247.0
Phetchabun,2017,9,253.0
Phetchabun,2017,10,184.0
Phetchabun,2017,11,13.0
Phetchabun,2017,12,13.0
Phetchabun,2018,1,1.0
Phetchabun,2018,2,22.0
Phetchabun,2018,3,28.0
Phetchabun,2018,4,157.0
Phetchabun,2018,5,163.0
Phetchabun,2018,6,130.0
Phetchabun,2018,7,139.0
Phetchabun,2018,8,190.0
Phetchabun,2018,9,154.0
Phetchabun,2018,10,79.0
Phetchabun,2018,11,10.0
Phetchabun,2018,12,4.0
Phetchabun,2019,1,1.0
Phetchabun,2019,2,28.0
Phetchabun,2019,3,28.0
Phetchabun,2019,4,46.0
Phetchabun,2019,5,163.0
Phetchabun,2019,6,127.0
Phetchabun,2019,7,127.0
Phetchabun,2019,8,346.0
Phetchabun,2019,9,118.0
Phetchabun,2019,10,55.0
Phetchabun,2019,11,16.0
Phetchabun,2019,12,-2.0
Phetchabun,2020,1,1.0
Phetchabun,2020,2,1.0
Phetchabun,2020,3,25.0
Phetchabun,2020,4,31.0
Phetchabun,2020,5,73.0
Phetchabun,2020,6,148.0
Phetchabun,2020,7,97.0
Phetchabun,2020,8,187.0
Phetchabun,2020,9,223.0
Phetchabun,2020,10,202.0
Phetchabun,2020,11,7.0
Phetchabun,2020,12,-2.0
Phetchabun,2021,1,-2.0
Phetchabun,2021,2,7.0
Phetchabun,2021,3,28.0
Phetchabun,2021,4,226.0
Phetchabun,2021,5,97.0
Phetchabun,2021,6,112.0
Phetchabun,2021,7,175.0
Phetchabun,2021,8,181.0
Phetchabun,2021,9,328.0
Phetchabun,2021,10,196.0
Phetchabun,2021,11,4.0
Phetchabun,2021,12,-2.0
Phetchabun,2022,1,4.0
Phetchabun,2022,2,58.0
Phetchabun,2022,3,79.0
Phetchabun,2022,4,52.0
Phetchabun,2022,5,145.0
Phetchabun,2022,6,88.0
Phetchabun,2022,7,172.0
Phetchabun,2022,8,208.0
Phetchabun,2022,9,304.0
Phetchabun,2022,10,94.0
Phetchabun,2022,11,43.0
Phetchabun,2022,12,-2.0
Phetchabun,2023,1,-2.0
Phetchabun,2023,2,13.0
Phetchabun,2023,3,4.0
Phetchabun,2023,4,28.0
Phetchabun,2023,5,88.0
Phetchabun,2023,6,148.0
Phetchabun,2023,7,118.0
Phetchabun,2023,8,139.0
Phetchabun,2023,9,370.0
Phetchabun,2023,10,130.0
Phetchabun,2023,11,4.0
Phetchabun,2023,12,-2.0
Phetchaburi,2003,1,-2.0
Phetchaburi,2003,2,7.0
Phetchaburi,2003,3,124.0
Phetchaburi,2003,4,67.0
Phetchaburi,2003,5,97.0
Phetchaburi,2003,6,121.0
Phetchaburi,2003,7,178.0
Phetchaburi,2003,8,115.0
Phetchaburi,2003,9,154.0
Phetchaburi,2003,10,211.0
Phetchaburi,2003,11,1.0
Phetchaburi,2003,12,-2.0
Phetchaburi,2004,1,19.0
Phetchaburi,2004,2,19.0
Phetchaburi,2004,3,7.0
Phetchaburi,2004,4,40.0
Phetchaburi,2004,5,130.0
Phetchaburi,2004,6,118.0
Phetchaburi,2004,7,64.0
Phetchaburi,2004,8,112.0
Phetchaburi,2004,9,166.0
Phetchaburi,2004,10,85.0
Phetchaburi,2004,11,22.0
Phetchaburi,2004,12,-2.0
Phetchaburi,2005,1,4.0
Phetchaburi,2005,2,-2.0
Phetchaburi,2005,3,46.0
Phetchaburi,2005,4,79.0
Phetchaburi,2005,5,103.0
Phetchaburi,2005,6,94.0
Phetchaburi,2005,7,94.0
Phetchaburi,2005,8,91.0
Phetchaburi,2005,9,226.0
Phetchaburi,2005,10,232.0
Phetchaburi,2005,11,112.0
Phetchaburi,2005,12,16.0
Phetchaburi,2006,1,4.0
Phetchaburi,2006,2,10.0
Phetchaburi,2006,3,73.0
Phetchaburi,2006,4,97.0
Phetchaburi,2006,5,130.0
Phetchaburi,2006,6,115.0
Phetchaburi,2006,7,121.0
Phetchaburi,2006,8,124.0
Phetchaburi,2006,9,223.0
Phetchaburi,2006,10,145.0
Phetchaburi,2006,11,28.0
Phetchaburi,2006,12,4.0
Phetchaburi,2007,1,7.0
Phetchaburi,2007,2,-2.0
Phetchaburi,2007,3,13.0
Phetchaburi,2007,4,148.0
Phetchaburi,2007,5,190.0
Phetchaburi,2007,6,118.0
Phetchaburi,2007,7,151.0
Phetchaburi,2007,8,88.0
Phetchaburi,2007,9,145.0
Phetchaburi,2007,10,136.0
Phetchaburi,2007,11,37.0
Phetchaburi,2007,12,-2.0
Phetchaburi,2008,1,4.0
Phetchaburi,2008,2,13.0
Phetchaburi,2008,3,37.0
Phetchaburi,2008,4,100.0
Phetchaburi,2008,5,97.0
Phetchaburi,2008,6,124.0
Phetchaburi,2008,7,142.0
Phetchaburi,2008,8,82.0
Phetchaburi,2008,9,166.0
Phetchaburi,2008,10,181.0
Phetchaburi,2008,11,52.0
Phetchaburi,2008,12,-2.0
Phetchaburi,2009,1,-2.0
Phetchaburi,2009,2,-2.0
Phetchaburi,2009,3,49.0
Phetchaburi,2009,4,85.0
Phetchaburi,2009,5,133.0
Phetchaburi,2009,6,136.0
Phetchaburi,2009,7,130.0
Phetchaburi,2009,8,139.0
Phetchaburi,2009,9,205.0
Phetchaburi,2009,10,148.0
Phetchaburi,2009,11,28.0
Phetchaburi,2009,12,1.0
Phetchaburi,2010,1,7.0
Phetchaburi,2010,2,1.0
Phetchaburi,2010,3,28.0
Phetchaburi,2010,4,31.0
Phetchaburi,2010,5,70.0
Phetchaburi,2010,6,121.0
Phetchaburi,2010,7,139.0
Phetchaburi,2010,8,217.0
Phetchaburi,2010,9,205.0
Phetchaburi,2010,10,250.0
Phetchaburi,2010,11,10.0
Phetchaburi,2010,12,10.0
Phetchaburi,2011,1,1.0
Phetchaburi,2011,2,7.0
Phetchaburi,2011,3,127.0
Phetchaburi,2011,4,85.0
Phetchaburi,2011,5,121.0
Phetchaburi,2011,6,154.0
Phetchaburi,2011,7,214.0
Phetchaburi,2011,8,145.0
Phetchaburi,2011,9,124.0
Phetchaburi,2011,10,184.0
Phetchaburi,2011,11,22.0
Phetchaburi,2011,12,4.0
Phetchaburi,2012,1,13.0
Phetchaburi,2012,2,13.0
Phetchaburi,2012,3,43.0
Phetchaburi,2012,4,37.0
Phetchaburi,2012,5,91.0
Phetchaburi,2012,6,64.0
Phetchaburi,2012,7,130.0
Phetchaburi,2012,8,82.0
Phetchaburi,2012,9,226.0
Phetchaburi,2012,10,178.0
Phetchaburi,2012,11,145.0
Phetchaburi,2012,12,4.0
Phetchaburi,2013,1,13.0
Phetchaburi,2013,2,4.0
Phetchaburi,2013,3,43.0
Phetchaburi,2013,4,85.0
Phetchaburi,2013,5,61.0
Phetchaburi,2013,6,130.0
Phetchaburi,2013,7,109.0
Phetchaburi,2013,8,157.0
Phetchaburi,2013,9,247.0
Phetchaburi,2013,10,280.0
Phetchaburi,2013,11,118.0
Phetchaburi,2013,12,1.0
Phetchaburi,2014,1,-2.0
Phetchaburi,2014,2,1.0
Phetchaburi,2014,3,40.0
Phetchaburi,2014,4,19.0
Phetchaburi,2014,5,58.0
Phetchaburi,2014,6,118.0
Phetchaburi,2014,7,82.0
Phetchaburi,2014,8,130.0
Phetchaburi,2014,9,121.0
Phetchaburi,2014,10,199.0
Phetchaburi,2014,11,64.0
Phetchaburi,2014,12,13.0
Phetchaburi,2015,1,1.0
Phetchaburi,2015,2,4.0
Phetchaburi,2015,3,46.0
Phetchaburi,2015,4,103.0
Phetchaburi,2015,5,40.0
Phetchaburi,2015,6,109.0
Phetchaburi,2015,7,103.0
Phetchaburi,2015,8,139.0
Phetchaburi,2015,9,277.0
Phetchaburi,2015,10,172.0
Phetchaburi,2015,11,76.0
Phetchaburi,2015,12,19.0
Phetchaburi,2016,1,7.0
Phetchaburi,2016,2,1.0
Phetchaburi,2016,3,46.0
Phetchaburi,2016,4,28.0
Phetchaburi,2016,5,61.0
Phetchaburi,2016,6,94.0
Phetchaburi,2016,7,121.0
Phetchaburi,2016,8,109.0
Phetchaburi,2016,9,202.0
Phetchaburi,2016,10,277.0
Phetchaburi,2016,11,121.0
Phetchaburi,2016,12,4.0
Phetchaburi,2017,1,25.0
Phetchaburi,2017,2,7.0
Phetchaburi,2017,3,76.0
Phetchaburi,2017,4,43.0
Phetchaburi,2017,5,235.0
Phetchaburi,2017,6,109.0
Phetchaburi,2017,7,130.0
Phetchaburi,2017,8,142.0
Phetchaburi,2017,9,184.0
Phetchaburi,2017,10,193.0
Phetchaburi,2017,11,82.0
Phetchaburi,2017,12,22.0
Phetchaburi,2018,1,7.0
Phetchaburi,2018,2,13.0
Phetchaburi,2018,3,55.0
Phetchaburi,2018,4,151.0
Phetchaburi,2018,5,67.0
Phetchaburi,2018,6,91.0
Phetchaburi,2018,7,127.0
Phetchaburi,2018,8,163.0
Phetchaburi,2018,9,139.0
Phetchaburi,2018,10,211.0
Phetchaburi,2018,11,70.0
Phetchaburi,2018,12,10.0
Phetchaburi,2019,1,13.0
Phetchaburi,2019,2,10.0
Phetchaburi,2019,3,25.0
Phetchaburi,2019,4,55.0
Phetchaburi,2019,5,76.0
Phetchaburi,2019,6,151.0
Phetchaburi,2019,7,70.0
Phetchaburi,2019,8,232.0
Phetchaburi,2019,9,187.0
Phetchaburi,2019,10,127.0
Phetchaburi,2019,11,55.0
Phetchaburi,2019,12,1.0
Phetchaburi,2020,1,1.0
Phetchaburi,2020,2,1.0
Phetchaburi,2020,3,19.0
Phetchaburi,2020,4,61.0
Phetchaburi,2020,5,76.0
Phetchaburi,2020,6,106.0
Phetchaburi,2020,7,112.0
Phetchaburi,2020,8,109.0
Phetchaburi,2020,9,199.0
Phetchaburi,2020,10,295.0
Phetchaburi,2020,11,34.0
Phetchaburi,2020,12,4.0
Phetchaburi,2021,1,-2.0
Phetchaburi,2021,2,7.0
Phetchaburi,2021,3,22.0
Phetchaburi,2021,4,142.0
Phetchaburi,2021,5,97.0
Phetchaburi,2021,6,109.0
Phetchaburi,2021,7,157.0
Phetchaburi,2021,8,112.0
Phetchaburi,2021,9,280.0
Phetchaburi,2021,10,244.0
Phetchaburi,2021,11,100.0
Phetchaburi,2021,12,1.0
Phetchaburi,2022,1,1.0
Phetchaburi,2022,2,37.0
Phetchaburi,2022,3,82.0
Phetchaburi,2022,4,40.0
Phetchaburi,2022,5,172.0
Phetchaburi,2022,6,79.0
Phetchaburi,2022,7,160.0
Phetchaburi,2022,8,109.0
Phetchaburi,2022,9,178.0
Phetchaburi,2022,10,328.0
Phetchaburi,2022,11,106.0
Phetchaburi,2022,12,4.0
Phetchaburi,2023,1,1.0
Phetchaburi,2023,2,16.0
Phetchaburi,2023,3,7.0
Phetchaburi,2023,4,28.0
Phetchaburi,2023,5,40.0
Phetchaburi,2023,6,70.0
Phetchaburi,2023,7,121.0
Phetchaburi,2023,8,55.0
Phetchaburi,2023,9,208.0
Phetchaburi,2023,10,241.0
Phetchaburi,2023,11,67.0
Phetchaburi,2023,12,16.0
Phichit,2003,1,1.0
Phichit,2003,2,16.0
Phichit,2003,3,73.0
Phichit,2003,4,28.0
Phichit,2003,5,100.0
Phichit,2003,6,181.0
Phichit,2003,7,142.0
Phichit,2003,8,175.0
Phichit,2003,9,250.0
Phichit,2003,10,37.0
Phichit,2003,11,-2.0
Phichit,2003,12,-2.0
Phichit,2004,1,10.0
Phichit,2004,2,31.0
Phichit,2004,3,7.0
Phichit,2004,4,34.0
Phichit,2004,5,157.0
Phichit,2004,6,196.0
Phichit,2004,7,178.0
Phichit,2004,8,142.0
Phichit,2004,9,250.0
Phichit,2004,10,10.0
Phichit,2004,11,4.0
Phichit,2004,12,-2.0
Phichit,2005,1,4.0
Phichit,2005,2,1.0
Phichit,2005,3,34.0
Phichit,2005,4,82.0
Phichit,2005,5,70.0
Phichit,2005,6,169.0
Phichit,2005,7,136.0
Phichit,2005,8,172.0
Phichit,2005,9,292.0
Phichit,2005,10,58.0
Phichit,2005,11,70.0
Phichit,2005,12,1.0
Phichit,2006,1,-2.0
Phichit,2006,2,31.0
Phichit,2006,3,37.0
Phichit,2006,4,118.0
Phichit,2006,5,190.0
Phichit,2006,6,172.0
Phichit,2006,7,142.0
Phichit,2006,8,196.0
Phichit,2006,9,325.0
Phichit,2006,10,205.0
Phichit,2006,11,19.0
Phichit,2006,12,-2.0
Phichit,2007,1,-2.0
Phichit,2007,2,10.0
Phichit,2007,3,13.0
Phichit,2007,4,88.0
Phichit,2007,5,280.0
Phichit,2007,6,127.0
Phichit,2007,7,118.0
Phichit,2007,8,151.0
Phichit,2007,9,235.0
Phichit,2007,10,220.0
Phichit,2007,11,4.0
Phichit,2007,12,-2.0
Phichit,2008,1,4.0
Phichit,2008,2,28.0
Phichit,2008,3,7.0
Phichit,2008,4,115.0
Phichit,2008,5,157.0
Phichit,2008,6,136.0
Phichit,2008,7,124.0
Phichit,2008,8,193.0
Phichit,2008,9,286.0
Phichit,2008,10,199.0
Phichit,2008,11,49.0
Phichit,2008,12,1.0
Phichit,2009,1,-2.0
Phichit,2009,2,1.0
Phichit,2009,3,61.0
Phichit,2009,4,79.0
Phichit,2009,5,199.0
Phichit,2009,6,145.0
Phichit,2009,7,136.0
Phichit,2009,8,214.0
Phichit,2009,9,238.0
Phichit,2009,10,151.0
Phichit,2009,11,1.0
Phichit,2009,12,-2.0
Phichit,2010,1,19.0
Phichit,2010,2,1.0
Phichit,2010,3,1.0
Phichit,2010,4,46.0
Phichit,2010,5,67.0
Phichit,2010,6,157.0
Phichit,2010,7,169.0
Phichit,2010,8,253.0
Phichit,2010,9,220.0
Phichit,2010,10,232.0
Phichit,2010,11,-2.0
Phichit,2010,12,10.0
Phichit,2011,1,1.0
Phichit,2011,2,22.0
Phichit,2011,3,97.0
Phichit,2011,4,136.0
Phichit,2011,5,241.0
Phichit,2011,6,145.0
Phichit,2011,7,235.0
Phichit,2011,8,286.0
Phichit,2011,9,274.0
Phichit,2011,10,160.0
Phichit,2011,11,19.0
Phichit,2011,12,-2.0
Phichit,2012,1,7.0
Phichit,2012,2,1.0
Phichit,2012,3,22.0
Phichit,2012,4,73.0
Phichit,2012,5,169.0
Phichit,2012,6,91.0
Phichit,2012,7,145.0
Phichit,2012,8,133.0
Phichit,2012,9,301.0
Phichit,2012,10,109.0
Phichit,2012,11,52.0
Phichit,2012,12,-2.0
Phichit,2013,1,16.0
Phichit,2013,2,4.0
Phichit,2013,3,46.0
Phichit,2013,4,34.0
Phichit,2013,5,112.0
Phichit,2013,6,175.0
Phichit,2013,7,169.0
Phichit,2013,8,256.0
Phichit,2013,9,328.0
Phichit,2013,10,127.0
Phichit,2013,11,19.0
Phichit,2013,12,4.0
Phichit,2014,1,-2.0
Phichit,2014,2,-2.0
Phichit,2014,3,25.0
Phichit,2014,4,49.0
Phichit,2014,5,133.0
Phichit,2014,6,109.0
Phichit,2014,7,136.0
Phichit,2014,8,250.0
Phichit,2014,9,184.0
Phichit,2014,10,112.0
Phichit,2014,11,16.0
Phichit,2014,12,-2.0
Phichit,2015,1,10.0
Phichit,2015,2,13.0
Phichit,2015,3,58.0
Phichit,2015,4,40.0
Phichit,2015,5,46.0
Phichit,2015,6,55.0
Phichit,2015,7,118.0
Phichit,2015,8,157.0
Phichit,2015,9,211.0
Phichit,2015,10,124.0
Phichit,2015,11,46.0
Phichit,2015,12,4.0
Phichit,2016,1,16.0
Phichit,2016,2,-2.0
Phichit,2016,3,7.0
Phichit,2016,4,19.0
Phichit,2016,5,166.0
Phichit,2016,6,124.0
Phichit,2016,7,142.0
Phichit,2016,8,172.0
Phichit,2016,9,226.0
Phichit,2016,10,226.0
Phichit,2016,11,109.0
Phichit,2016,12,1.0
Phichit,2017,1,16.0
Phichit,2017,2,10.0
Phichit,2017,3,64.0
Phichit,2017,4,67.0
Phichit,2017,5,295.0
Phichit,2017,6,226.0
Phichit,2017,7,160.0
Phichit,2017,8,256.0
Phichit,2017,9,256.0
Phichit,2017,10,211.0
Phichit,2017,11,16.0
Phichit,2017,12,22.0
Phichit,2018,1,1.0
Phichit,2018,2,22.0
Phichit,2018,3,19.0
Phichit,2018,4,115.0
Phichit,2018,5,172.0
Phichit,2018,6,130.0
Phichit,2018,7,142.0
Phichit,2018,8,190.0
Phichit,2018,9,145.0
Phichit,2018,10,94.0
Phichit,2018,11,16.0
Phichit,2018,12,7.0
Phichit,2019,1,7.0
Phichit,2019,2,28.0
Phichit,2019,3,19.0
Phichit,2019,4,25.0
Phichit,2019,5,139.0
Phichit,2019,6,118.0
Phichit,2019,7,124.0
Phichit,2019,8,385.0
Phichit,2019,9,154.0
Phichit,2019,10,55.0
Phichit,2019,11,25.0
Phichit,2019,12,-2.0
Phichit,2020,1,1.0
Phichit,2020,2,-2.0
Phichit,2020,3,16.0
Phichit,2020,4,31.0
Phichit,2020,5,58.0
Phichit,2020,6,148.0
Phichit,2020,7,91.0
