year,month,province,ws
2006,7,Bueng Kan,1.860588235
2006,8,Bueng Kan,1.25859335
2006,9,Bueng Kan,1.362148338
2006,10,Bueng Kan,1.641508951
2006,11,Bueng Kan,0.57202046
2006,12,Bueng Kan,1.52831202
2007,1,Bueng Kan,1.760511509
2007,2,Bueng Kan,1.185626598
2007,3,Bueng Kan,1.414117647
2007,4,Bueng Kan,2.037749361
2007,5,Bueng Kan,1.630051151
2007,6,Bueng Kan,1.490869565
2007,7,Bueng Kan,1.3157289
2007,8,Bueng Kan,1.313299233
2007,9,Bueng Kan,1.170153453
2007,10,Bueng Kan,2.038184143
2007,11,Bueng Kan,1.536700767
2007,12,Bueng Kan,0.977493606
2008,1,Bueng Kan,1.461150895
2008,2,Bueng Kan,2.183248082
2008,3,Bueng Kan,1.400613811
2008,4,Bueng Kan,1.462352941
2008,5,Bueng Kan,1.567493606
2008,6,Bueng Kan,1.56084399
2008,7,Bueng Kan,1.519258312
2008,8,Bueng Kan,1.340613811
2008,9,Bueng Kan,1.187186701
2008,10,Bueng Kan,1.630179028
2008,11,Bueng Kan,1.382455243
2008,12,Bueng Kan,1.183196931
2009,1,Bueng Kan,1.525959079
2009,2,Bueng Kan,1.315703325
2009,3,Bueng Kan,1.471611253
2009,4,Bueng Kan,1.816624041
2009,5,Bueng Kan,1.367723785
2009,6,Bueng Kan,1.873503836
2009,7,Bueng Kan,1.632173913
2009,8,Bueng Kan,1.075524297
2009,9,Bueng Kan,1.295473146
2009,10,Bueng Kan,1.387033248
2009,11,Bueng Kan,1.346342711
2009,12,Bueng Kan,0.686751918
2010,1,Bueng Kan,1.080971867
2010,2,Bueng Kan,1.497595908
2010,3,Bueng Kan,1.966982097
2010,4,Bueng Kan,1.810971867
2010,5,Bueng Kan,1.492276215
2010,6,Bueng Kan,1.718235294
2010,7,Bueng Kan,1.425038363
2010,8,Bueng Kan,1.140434783
2010,9,Bueng Kan,1.068005115
2010,10,Bueng Kan,2.016419437
2010,11,Bueng Kan,1.192378517
2010,12,Bueng Kan,0.97084399
2011,1,Bueng Kan,1.896930946
2011,2,Bueng Kan,1.43370844
2011,3,Bueng Kan,2.448849105
2011,4,Bueng Kan,1.661560102
2011,5,Bueng Kan,1.436956522
2011,6,Bueng Kan,1.807212276
2011,7,Bueng Kan,1.568107417
2011,8,Bueng Kan,1.219769821
2011,9,Bueng Kan,1.205473146
2011,10,Bueng Kan,1.692506394
2011,11,Bueng Kan,0.880511509
2011,12,Bueng Kan,1.713631714
2012,1,Bueng Kan,1.374987212
2012,2,Bueng Kan,1.71286445
2012,3,Bueng Kan,1.659488491
2012,4,Bueng Kan,1.528158568
2012,5,Bueng Kan,1.418542199
2012,6,Bueng Kan,2.113606138
2012,7,Bueng Kan,1.839744246
2012,8,Bueng Kan,1.706163683
2012,9,Bueng Kan,1.355626598
2012,10,Bueng Kan,1.517953964
2012,11,Bueng Kan,0.544424552
2012,12,Bueng Kan,0.925012788
2013,1,Bueng Kan,1.358746803
2013,2,Bueng Kan,1.678849105
2013,3,Bueng Kan,1.662736573
2013,4,Bueng Kan,1.876675192
2013,5,Bueng Kan,1.486189258
2013,6,Bueng Kan,1.670946292
2013,7,Bueng Kan,1.436240409
2013,8,Bueng Kan,1.513120205
2013,9,Bueng Kan,1.301713555
2013,10,Bueng Kan,1.933810742
2013,11,Bueng Kan,1.375498721
2013,12,Bueng Kan,1.252506394
2014,1,Bueng Kan,1.289335038
2014,2,Bueng Kan,1.571636829
2014,3,Bueng Kan,1.631227621
2014,4,Bueng Kan,1.304143223
2014,5,Bueng Kan,1.536163683
2014,6,Bueng Kan,1.773196931
2014,7,Bueng Kan,1.349923274
2014,8,Bueng Kan,1.517314578
2014,9,Bueng Kan,1.26168798
2014,10,Bueng Kan,1.465191816
2014,11,Bueng Kan,0.699079284
2014,12,Bueng Kan,1.576419437
2015,1,Bueng Kan,1.398132992
2015,2,Bueng Kan,1.381636829
2015,3,Bueng Kan,1.521560102
2015,4,Bueng Kan,2.082915601
2015,5,Bueng Kan,1.652404092
2015,6,Bueng Kan,1.793631714
2015,7,Bueng Kan,1.85314578
2015,8,Bueng Kan,1.427723785
2015,9,Bueng Kan,1.574680307
2015,10,Bueng Kan,1.291534527
2015,11,Bueng Kan,0.720051151
2015,12,Bueng Kan,1.174424552
2016,1,Bueng Kan,1.147902813
2016,2,Bueng Kan,2.470127877
2016,3,Bueng Kan,1.880971867
2016,4,Bueng Kan,1.831457801
2016,5,Bueng Kan,1.566982097
2016,6,Bueng Kan,1.602250639
2016,7,Bueng Kan,1.525242967
2016,8,Bueng Kan,1.746393862
2016,9,Bueng Kan,1.421585678
2016,10,Bueng Kan,1.478056266
2016,11,Bueng Kan,1.054936061
2016,12,Bueng Kan,1.315677749
2017,1,Bueng Kan,1.487186701
2017,2,Bueng Kan,1.955089514
2017,3,Bueng Kan,1.551202046
2017,4,Bueng Kan,1.763017903
2017,5,Bueng Kan,1.55342711
2017,6,Bueng Kan,1.743657289
2017,7,Bueng Kan,1.516470588
2017,8,Bueng Kan,1.543606138
2017,9,Bueng Kan,1.2757289
2017,10,Bueng Kan,1.717442455
2017,11,Bueng Kan,1.481918159
2017,12,Bueng Kan,1.720767263
2018,1,Bueng Kan,1.161636829
2018,2,Bueng Kan,1.513043478
2018,3,Bueng Kan,1.288491049
2018,4,Bueng Kan,1.458056266
2018,5,Bueng Kan,0.542199488
2018,6,Bueng Kan,1.431202046
2018,7,Bueng Kan,1.750127877
2018,8,Bueng Kan,1.373401535
2018,9,Bueng Kan,0.751918159
2018,10,Bueng Kan,1.430946292
2018,11,Bueng Kan,0.532992327
2018,12,Bueng Kan,1.304859335
2019,1,Bueng Kan,1.245524297
2019,2,Bueng Kan,0.669309463
2019,3,Bueng Kan,1.081841432
2019,4,Bueng Kan,1.394373402
2019,5,Bueng Kan,1.431457801
2019,6,Bueng Kan,1.40511509
2019,7,Bueng Kan,1.796163683
2019,8,Bueng Kan,1.445012788
2019,9,Bueng Kan,1.058567775
2019,10,Bueng Kan,1.598976982
2019,11,Bueng Kan,1.144501279
2019,12,Bueng Kan,1.103324808
2020,1,Bueng Kan,1.165217391
2020,2,Bueng Kan,1.844757033
2020,3,Bueng Kan,1.353964194
2020,4,Bueng Kan,1.777237852
2020,5,Bueng Kan,1.611508951
2020,6,Bueng Kan,1.404347826
2020,7,Bueng Kan,1.158056266
2020,8,Bueng Kan,1.415856777
2020,9,Bueng Kan,1.298465473
2020,10,Bueng Kan,2.175959079
2020,11,Bueng Kan,1.311764706
2020,12,Bueng Kan,1.435549872
2021,1,Bueng Kan,1.501790281
2021,2,Bueng Kan,1.426086957
2021,3,Bueng Kan,1.411764706
2021,4,Bueng Kan,1.355498721
2021,5,Bueng Kan,1.414578005
2021,6,Bueng Kan,1.965217391
2021,7,Bueng Kan,1.73657289
2021,8,Bueng Kan,1.470588235
2021,9,Bueng Kan,1.230179028
2021,10,Bueng Kan,1.816112532
2021,11,Bueng Kan,1.287212276
2021,12,Bueng Kan,1.457289003
2022,1,Bueng Kan,1.126342711
2022,2,Bueng Kan,1.583120205
2022,3,Bueng Kan,1.278516624
2022,4,Bueng Kan,1.863682864
2022,5,Bueng Kan,1.678772379
2022,6,Bueng Kan,1.555754476
2022,7,Bueng Kan,1.139130435
2022,8,Bueng Kan,1.154219949
2022,9,Bueng Kan,1.328132992
2022,10,Bueng Kan,2.041432225
2022,11,Bueng Kan,0.64629156
2022,12,Bueng Kan,1.509207161
2003,1,Buri Ram,1.645836538
2003,2,Buri Ram,1.129298077
2003,3,Buri Ram,1.448855769
2003,4,Buri Ram,1.303384615
2003,5,Buri Ram,1.699038462
2003,6,Buri Ram,1.550951923
2003,7,Buri Ram,1.076086538
2003,8,Buri Ram,1.635701923
2003,9,Buri Ram,1.334596154
2003,10,Buri Ram,1.688307692
2003,11,Buri Ram,1.384461538
2003,12,Buri Ram,2.145692308
2004,1,Buri Ram,1.18125
2004,2,Buri Ram,1.603990385
2004,3,Buri Ram,1.797153846
2004,4,Buri Ram,1.287682692
2004,5,Buri Ram,1.665942308
2004,6,Buri Ram,1.793759615
2004,7,Buri Ram,1.204423077
2004,8,Buri Ram,1.988759615
2004,9,Buri Ram,1.407336538
2004,10,Buri Ram,2.022163462
2004,11,Buri Ram,1.882134615
2004,12,Buri Ram,1.591798077
2005,1,Buri Ram,1.348230769
2005,2,Buri Ram,1.479230769
2005,3,Buri Ram,1.991307692
2005,4,Buri Ram,1.509403846
2005,5,Buri Ram,1.614365385
2005,6,Buri Ram,1.976384615
2005,7,Buri Ram,1.714134615
2005,8,Buri Ram,1.809759615
2005,9,Buri Ram,1.278951923
2005,10,Buri Ram,1.921298077
2005,11,Buri Ram,1.150490385
2005,12,Buri Ram,2.597653846
2006,1,Buri Ram,1.614923077
2006,2,Buri Ram,1.905269231
2006,3,Buri Ram,1.4845
2006,4,Buri Ram,1.337086538
2006,5,Buri Ram,1.339423077
2006,6,Buri Ram,1.415336538
2006,7,Buri Ram,2.419625
2006,8,Buri Ram,2.021903846
2006,9,Buri Ram,0.971817308
2006,10,Buri Ram,1.300471154
2006,11,Buri Ram,0.599759615
2006,12,Buri Ram,1.941423077
2007,1,Buri Ram,2.186759615
2007,2,Buri Ram,1.197490385
2007,3,Buri Ram,1.423951923
2007,4,Buri Ram,1.527355769
2007,5,Buri Ram,1.426086538
2007,6,Buri Ram,1.064701923
2007,7,Buri Ram,1.563307692
2007,8,Buri Ram,1.701673077
2007,9,Buri Ram,1.000682692
2007,10,Buri Ram,2.050884615
2007,11,Buri Ram,2.323894231
2007,12,Buri Ram,1.183865385
2008,1,Buri Ram,1.807576923
2008,2,Buri Ram,2.286894231
2008,3,Buri Ram,1.656355769
2008,4,Buri Ram,1.129634615
2008,5,Buri Ram,1.801211538
2008,6,Buri Ram,1.491759615
2008,7,Buri Ram,1.844019231
2008,8,Buri Ram,1.347461538
2008,9,Buri Ram,1.542067308
2008,10,Buri Ram,1.126365385
2008,11,Buri Ram,2.177336538
2008,12,Buri Ram,1.900259615
2009,1,Buri Ram,2.123778846
2009,2,Buri Ram,1.190711538
2009,3,Buri Ram,1.323865385
2009,4,Buri Ram,1.747961538
2009,5,Buri Ram,1.329721154
2009,6,Buri Ram,2.388134615
2009,7,Buri Ram,2.269932692
2009,8,Buri Ram,1.174644231
2009,9,Buri Ram,1.457625
2009,10,Buri Ram,0.713625
2009,11,Buri Ram,1.756576923
2009,12,Buri Ram,0.708105769
2010,1,Buri Ram,1.259288462
2010,2,Buri Ram,1.052701923
2010,3,Buri Ram,2.095144231
2010,4,Buri Ram,1.529019231
2010,5,Buri Ram,1.580557692
2010,6,Buri Ram,1.229932692
2010,7,Buri Ram,1.034826923
2010,8,Buri Ram,0.9825
2010,9,Buri Ram,0.897942308
2010,10,Buri Ram,1.518336538
2010,11,Buri Ram,2.168240385
2010,12,Buri Ram,1.521980769
2011,1,Buri Ram,2.614201923
2011,2,Buri Ram,1.178788462
2011,3,Buri Ram,2.889096154
2011,4,Buri Ram,1.288288462
2011,5,Buri Ram,1.256701923
2011,6,Buri Ram,2.112971154
2011,7,Buri Ram,1.880471154
2011,8,Buri Ram,1.332894231
2011,9,Buri Ram,1.705788462
2011,10,Buri Ram,1.512086538
2011,11,Buri Ram,1.654019231
2011,12,Buri Ram,2.684471154
2012,1,Buri Ram,1.443153846
2012,2,Buri Ram,1.342961538
2012,3,Buri Ram,1.643711538
2012,4,Buri Ram,1.507471154
2012,5,Buri Ram,1.678615385
2012,6,Buri Ram,2.695961538
2012,7,Buri Ram,2.214605769
2012,8,Buri Ram,2.245855769
2012,9,Buri Ram,1.228394231
2012,10,Buri Ram,1.057615385
2012,11,Buri Ram,0.248153846
2012,12,Buri Ram,0.966326923
2013,1,Buri Ram,1.371673077
2013,2,Buri Ram,1.649288462
2013,3,Buri Ram,1.750682692
2013,4,Buri Ram,1.661730769
2013,5,Buri Ram,1.519057692
2013,6,Buri Ram,1.213615385
2013,7,Buri Ram,1.525538462
2013,8,Buri Ram,1.717759615
2013,9,Buri Ram,1.469153846
2013,10,Buri Ram,1.529951923
2013,11,Buri Ram,1.818615385
2013,12,Buri Ram,1.700028846
2014,1,Buri Ram,1.867701923
2014,2,Buri Ram,1.405346154
2014,3,Buri Ram,1.627490385
2014,4,Buri Ram,1.162240385
2014,5,Buri Ram,1.487461538
2014,6,Buri Ram,2.180701923
2014,7,Buri Ram,2.028355769
2014,8,Buri Ram,1.193759615
2014,9,Buri Ram,1.303538462
2014,10,Buri Ram,1.101413462
2014,11,Buri Ram,0.987942308
2014,12,Buri Ram,2.591336538
2015,1,Buri Ram,1.712625
2015,2,Buri Ram,1.346740385
2015,3,Buri Ram,1.544682692
2015,4,Buri Ram,1.765769231
2015,5,Buri Ram,2.082048077
2015,6,Buri Ram,1.751519231
2015,7,Buri Ram,2.165701923
2015,8,Buri Ram,1.440278846
2015,9,Buri Ram,1.630894231
2015,10,Buri Ram,1.091509615
2015,11,Buri Ram,0.996278846
2015,12,Buri Ram,1.432153846
2016,1,Buri Ram,1.329105769
2016,2,Buri Ram,2.863153846
2016,3,Buri Ram,2.214480769
2016,4,Buri Ram,2.432798077
2016,5,Buri Ram,1.639240385
2016,6,Buri Ram,1.504125
2016,7,Buri Ram,1.359259615
2016,8,Buri Ram,2.052634615
2016,9,Buri Ram,1.519490385
2016,10,Buri Ram,0.738884615
2016,11,Buri Ram,1.317105769
2016,12,Buri Ram,2.331548077
2017,1,Buri Ram,2.075951923
2017,2,Buri Ram,1.998201923
2017,3,Buri Ram,1.466692308
2017,4,Buri Ram,1.692413462
2017,5,Buri Ram,1.046778846
2017,6,Buri Ram,1.564230769
2017,7,Buri Ram,2.057855769
2017,8,Buri Ram,1.140173077
2017,9,Buri Ram,1.100278846
2017,10,Buri Ram,1.262923077
2017,11,Buri Ram,2.1935
2017,12,Buri Ram,2.674096154
2018,1,Buri Ram,1.268461538
2018,2,Buri Ram,1.665
2018,3,Buri Ram,1.408653846
2018,4,Buri Ram,1.440192308
2018,5,Buri Ram,0.226730769
2018,6,Buri Ram,1.615769231
2018,7,Buri Ram,2.399326923
2018,8,Buri Ram,2.078942308
2018,9,Buri Ram,0.76375
2018,10,Buri Ram,1.109903846
2018,11,Buri Ram,0.929711538
2018,12,Buri Ram,1.829038462
2019,1,Buri Ram,1.853365385
2019,2,Buri Ram,0.696442308
2019,3,Buri Ram,2.179615385
2019,4,Buri Ram,1.641634615
2019,5,Buri Ram,1.578365385
2019,6,Buri Ram,1.412980769
2019,7,Buri Ram,1.901826923
2019,8,Buri Ram,2.191634615
2019,9,Buri Ram,0.698076923
2019,10,Buri Ram,1.02125
2019,11,Buri Ram,1.497692308
2019,12,Buri Ram,1.456442308
2020,1,Buri Ram,1.221153846
2020,2,Buri Ram,1.871346154
2020,3,Buri Ram,1.349038462
2020,4,Buri Ram,1.443653846
2020,5,Buri Ram,1.325384615
2020,6,Buri Ram,1.297692308
2020,7,Buri Ram,0.926442308
2020,8,Buri Ram,1.476057692
2020,9,Buri Ram,1.189230769
2020,10,Buri Ram,1.645769231
2020,11,Buri Ram,1.995096154
2020,12,Buri Ram,2.083076923
2021,1,Buri Ram,2.030576923
2021,2,Buri Ram,1.594134615
2021,3,Buri Ram,1.376442308
2021,4,Buri Ram,1.036826923
2021,5,Buri Ram,1.078942308
2021,6,Buri Ram,1.951538462
2021,7,Buri Ram,1.818461538
2021,8,Buri Ram,1.404519231
2021,9,Buri Ram,1.138365385
2021,10,Buri Ram,1.400576923
2021,11,Buri Ram,1.758076923
2021,12,Buri Ram,2.153269231
2022,1,Buri Ram,1.147596154
2022,2,Buri Ram,1.718461538
2022,3,Buri Ram,1.250673077
2022,4,Buri Ram,1.819519231
2022,5,Buri Ram,1.812692308
2022,6,Buri Ram,1.300769231
2022,7,Buri Ram,1.128557692
2022,8,Buri Ram,1.350961538
2022,9,Buri Ram,1.083365385
2022,10,Buri Ram,1.874038462
2022,11,Buri Ram,0.885961538
2022,12,Buri Ram,2.222596154
2003,1,Chachoengsao,1.42046332
2003,2,Chachoengsao,1.046679537
2003,3,Chachoengsao,1.051100386
2003,4,Chachoengsao,1.102876448
2003,5,Chachoengsao,1.408455598
2003,6,Chachoengsao,1.023108108
2003,7,Chachoengsao,1.162895753
2003,8,Chachoengsao,1.437297297
2003,9,Chachoengsao,1.059498069
2003,10,Chachoengsao,1.321274131
2003,11,Chachoengsao,0.882181467
2003,12,Chachoengsao,1.676274131
2004,1,Chachoengsao,1.013745174
2004,2,Chachoengsao,1.541196911
2004,3,Chachoengsao,1.587992278
2004,4,Chachoengsao,1.276679537
2004,5,Chachoengsao,1.378069498
2004,6,Chachoengsao,1.314054054
2004,7,Chachoengsao,1.202586873
2004,8,Chachoengsao,1.578416988
2004,9,Chachoengsao,0.924054054
2004,10,Chachoengsao,1.480501931
2004,11,Chachoengsao,1.134054054
2004,12,Chachoengsao,1.313513514
2005,1,Chachoengsao,1.162239382
2005,2,Chachoengsao,1.248223938
2005,3,Chachoengsao,1.508088803
2005,4,Chachoengsao,1.183223938
2005,5,Chachoengsao,1.178416988
2005,6,Chachoengsao,1.483204633
2005,7,Chachoengsao,1.47469112
2005,8,Chachoengsao,1.345675676
2005,9,Chachoengsao,1.133725869
2005,10,Chachoengsao,1.185830116
2005,11,Chachoengsao,0.754710425
2005,12,Chachoengsao,1.853166023
2006,1,Chachoengsao,1.313880309
2006,2,Chachoengsao,1.176833977
2006,3,Chachoengsao,1.236756757
2006,4,Chachoengsao,1.029440154
2006,5,Chachoengsao,1.012142857
2006,6,Chachoengsao,0.939247104
2006,7,Chachoengsao,1.864111969
2006,8,Chachoengsao,1.832934363
2006,9,Chachoengsao,0.903262548
2006,10,Chachoengsao,1.118725869
2006,11,Chachoengsao,0.510772201
2006,12,Chachoengsao,1.474517375
2007,1,Chachoengsao,1.632548263
2007,2,Chachoengsao,1.356447876
2007,3,Chachoengsao,1.329980695
2007,4,Chachoengsao,1.0703861
2007,5,Chachoengsao,1.137451737
2007,6,Chachoengsao,0.831563707
2007,7,Chachoengsao,1.477972973
2007,8,Chachoengsao,1.59457529
2007,9,Chachoengsao,0.952799228
2007,10,Chachoengsao,1.692432432
2007,11,Chachoengsao,1.624305019
2007,12,Chachoengsao,1.169189189
2008,1,Chachoengsao,1.47027027
2008,2,Chachoengsao,1.434787645
2008,3,Chachoengsao,1.387239382
2008,4,Chachoengsao,0.938938224
2008,5,Chachoengsao,1.517857143
2008,6,Chachoengsao,1.251930502
2008,7,Chachoengsao,1.491042471
2008,8,Chachoengsao,1.169208494
2008,9,Chachoengsao,1.355926641
2008,10,Chachoengsao,0.933397683
2008,11,Chachoengsao,1.736447876
2008,12,Chachoengsao,1.646505792
2009,1,Chachoengsao,1.686138996
2009,2,Chachoengsao,1.118610039
2009,3,Chachoengsao,1.15976834
2009,4,Chachoengsao,1.328243243
2009,5,Chachoengsao,1.038301158
2009,6,Chachoengsao,1.875733591
2009,7,Chachoengsao,1.948764479
2009,8,Chachoengsao,1.143725869
2009,9,Chachoengsao,1.471602317
2009,10,Chachoengsao,0.783281853
2009,11,Chachoengsao,1.262915058
2009,12,Chachoengsao,0.753166023
2010,1,Chachoengsao,0.921081081
2010,2,Chachoengsao,1.339517375
2010,3,Chachoengsao,1.652722008
2010,4,Chachoengsao,1.313648649
2010,5,Chachoengsao,1.184942085
2010,6,Chachoengsao,0.933629344
2010,7,Chachoengsao,1.07969112
2010,8,Chachoengsao,0.970656371
2010,9,Chachoengsao,0.78015444
2010,10,Chachoengsao,1.273648649
2010,11,Chachoengsao,1.454015444
2010,12,Chachoengsao,1.285656371
2011,1,Chachoengsao,1.840289575
2011,2,Chachoengsao,1.139054054
2011,3,Chachoengsao,1.783243243
2011,4,Chachoengsao,0.876332046
2011,5,Chachoengsao,1.060965251
2011,6,Chachoengsao,1.598590734
2011,7,Chachoengsao,1.682471042
2011,8,Chachoengsao,1.231814672
2011,9,Chachoengsao,1.544942085
2011,10,Chachoengsao,1.112084942
2011,11,Chachoengsao,1.236389961
2011,12,Chachoengsao,2.003706564
2012,1,Chachoengsao,0.970444015
2012,2,Chachoengsao,1.050888031
2012,3,Chachoengsao,1.172857143
2012,4,Chachoengsao,1.239826255
2012,5,Chachoengsao,1.432046332
2012,6,Chachoengsao,1.878590734
2012,7,Chachoengsao,1.644517375
2012,8,Chachoengsao,1.653706564
2012,9,Chachoengsao,1.018610039
2012,10,Chachoengsao,0.888590734
2012,11,Chachoengsao,0.214343629
2012,12,Chachoengsao,0.787876448
2013,1,Chachoengsao,1.116756757
2013,2,Chachoengsao,1.138783784
2013,3,Chachoengsao,1.333262548
2013,4,Chachoengsao,1.237934363
2013,5,Chachoengsao,1.108957529
2013,6,Chachoengsao,0.957335907
2013,7,Chachoengsao,1.509420849
2013,8,Chachoengsao,1.443706564
2013,9,Chachoengsao,1.292779923
2013,10,Chachoengsao,1.043822394
2013,11,Chachoengsao,1.211776062
2013,12,Chachoengsao,1.479034749
2014,1,Chachoengsao,1.51534749
2014,2,Chachoengsao,1.369247104
2014,3,Chachoengsao,1.289382239
2014,4,Chachoengsao,1.092895753
2014,5,Chachoengsao,1.009073359
2014,6,Chachoengsao,1.593513514
2014,7,Chachoengsao,1.670965251
2014,8,Chachoengsao,0.948706564
2014,9,Chachoengsao,1.116312741
2014,10,Chachoengsao,0.989285714
2014,11,Chachoengsao,0.615173745
2014,12,Chachoengsao,1.836003861
2015,1,Chachoengsao,1.43953668
2015,2,Chachoengsao,1.37534749
2015,3,Chachoengsao,1.288416988
2015,4,Chachoengsao,1.23965251
2015,5,Chachoengsao,1.454092664
2015,6,Chachoengsao,1.227104247
2015,7,Chachoengsao,2.000791506
2015,8,Chachoengsao,1.282393822
2015,9,Chachoengsao,1.384478764
2015,10,Chachoengsao,0.912027027
2015,11,Chachoengsao,0.711505792
2015,12,Chachoengsao,1.032567568
2016,1,Chachoengsao,1.295926641
2016,2,Chachoengsao,2.037239382
2016,3,Chachoengsao,1.617142857
2016,4,Chachoengsao,1.775328185
2016,5,Chachoengsao,1.261370656
2016,6,Chachoengsao,1.191583012
2016,7,Chachoengsao,1.191274131
2016,8,Chachoengsao,1.559285714
2016,9,Chachoengsao,1.143957529
2016,10,Chachoengsao,0.911988417
2016,11,Chachoengsao,0.890926641
2016,12,Chachoengsao,1.927586873
2017,1,Chachoengsao,1.616486486
2017,2,Chachoengsao,1.520772201
2017,3,Chachoengsao,1.268667954
2017,4,Chachoengsao,1.269498069
2017,5,Chachoengsao,0.899671815
2017,6,Chachoengsao,1.25480695
2017,7,Chachoengsao,1.66457529
2017,8,Chachoengsao,1.102799228
2017,9,Chachoengsao,0.97469112
2017,10,Chachoengsao,1.080482625
2017,11,Chachoengsao,1.45042471
2017,12,Chachoengsao,2.002181467
2018,1,Chachoengsao,0.907335907
2018,2,Chachoengsao,1.327413127
2018,3,Chachoengsao,0.765830116
2018,4,Chachoengsao,0.70965251
2018,5,Chachoengsao,0.030888031
2018,6,Chachoengsao,1.281274131
2018,7,Chachoengsao,2.249420849
2018,8,Chachoengsao,1.955984556
2018,9,Chachoengsao,0.67007722
2018,10,Chachoengsao,0.949420849
2018,11,Chachoengsao,0.744015444
2018,12,Chachoengsao,1.46969112
2019,1,Chachoengsao,1.399420849
2019,2,Chachoengsao,1.680694981
2019,3,Chachoengsao,1.884555985
2019,4,Chachoengsao,1.5503861
2019,5,Chachoengsao,1.125482625
2019,6,Chachoengsao,1.303281853
2019,7,Chachoengsao,1.478957529
2019,8,Chachoengsao,2.056177606
2019,9,Chachoengsao,0.488996139
2019,10,Chachoengsao,1.162934363
2019,11,Chachoengsao,1.270849421
2019,12,Chachoengsao,1.333976834
2020,1,Chachoengsao,1.07992278
2020,2,Chachoengsao,1.60984556
2020,3,Chachoengsao,1.52007722
2020,4,Chachoengsao,1.124710425
2020,5,Chachoengsao,1.226061776
2020,6,Chachoengsao,1.168532819
2020,7,Chachoengsao,1.001351351
2020,8,Chachoengsao,1.366988417
2020,9,Chachoengsao,1.145752896
2020,10,Chachoengsao,1.13996139
2020,11,Chachoengsao,1.501930502
2020,12,Chachoengsao,1.70984556
2021,1,Chachoengsao,1.75
2021,2,Chachoengsao,1.355212355
2021,3,Chachoengsao,1.183397683
2021,4,Chachoengsao,0.757915058
2021,5,Chachoengsao,0.984169884
2021,6,Chachoengsao,1.573359073
2021,7,Chachoengsao,1.668339768
2021,8,Chachoengsao,1.329150579
2021,9,Chachoengsao,1.024710425
2021,10,Chachoengsao,1.19980695
2021,11,Chachoengsao,1.399034749
2021,12,Chachoengsao,1.80984556
2022,1,Chachoengsao,1.12972973
2022,2,Chachoengsao,1.359073359
2022,3,Chachoengsao,0.854440154
2022,4,Chachoengsao,1.434942085
2022,5,Chachoengsao,1.411583012
2022,6,Chachoengsao,0.949420849
2022,7,Chachoengsao,1.346718147
2022,8,Chachoengsao,1.15019305
2022,9,Chachoengsao,1.066216216
2022,10,Chachoengsao,1.457142857
2022,11,Chachoengsao,0.723745174
2022,12,Chachoengsao,1.762548263
2003,1,Chai Nat,1.006458333
2003,2,Chai Nat,0.827083333
2003,3,Chai Nat,0.770729167
2003,4,Chai Nat,0.982604167
2003,5,Chai Nat,1.42453125
2003,6,Chai Nat,1.24890625
2003,7,Chai Nat,1.08625
2003,8,Chai Nat,1.205572917
2003,9,Chai Nat,1.064322917
2003,10,Chai Nat,1.152395833
2003,11,Chai Nat,0.748645833
2003,12,Chai Nat,1.411041667
2004,1,Chai Nat,0.715989583
2004,2,Chai Nat,1.324375
2004,3,Chai Nat,1.61984375
2004,4,Chai Nat,1.258958333
2004,5,Chai Nat,1.355625
2004,6,Chai Nat,1.45640625
2004,7,Chai Nat,1.18890625
2004,8,Chai Nat,1.414375
2004,9,Chai Nat,0.9578125
2004,10,Chai Nat,1.310104167
2004,11,Chai Nat,1.211614583
2004,12,Chai Nat,1.1253125
2005,1,Chai Nat,0.880572917
2005,2,Chai Nat,1.201145833
2005,3,Chai Nat,1.558802083
2005,4,Chai Nat,0.983489583
2005,5,Chai Nat,1.240729167
2005,6,Chai Nat,1.60796875
2005,7,Chai Nat,1.363489583
2005,8,Chai Nat,1.41703125
2005,9,Chai Nat,0.972708333
2005,10,Chai Nat,0.93296875
2005,11,Chai Nat,0.620677083
2005,12,Chai Nat,1.469479167
2006,1,Chai Nat,1.018385417
2006,2,Chai Nat,1.029375
2006,3,Chai Nat,1.322864583
2006,4,Chai Nat,1.01796875
2006,5,Chai Nat,1.05953125
2006,6,Chai Nat,1.0146875
2006,7,Chai Nat,1.62546875
2006,8,Chai Nat,1.568697917
2006,9,Chai Nat,0.7828125
2006,10,Chai Nat,0.7921875
2006,11,Chai Nat,0.5159375
2006,12,Chai Nat,1.235052083
2007,1,Chai Nat,1.24453125
2007,2,Chai Nat,1.040625
2007,3,Chai Nat,1.36328125
2007,4,Chai Nat,0.666302083
2007,5,Chai Nat,0.870989583
2007,6,Chai Nat,0.699739583
2007,7,Chai Nat,1.120364583
2007,8,Chai Nat,1.13
2007,9,Chai Nat,0.70640625
2007,10,Chai Nat,1.256614583
2007,11,Chai Nat,1.361927083
2007,12,Chai Nat,0.893125
2008,1,Chai Nat,1.054739583
2008,2,Chai Nat,1.073125
2008,3,Chai Nat,1.113333333
2008,4,Chai Nat,0.730572917
2008,5,Chai Nat,1.254791667
2008,6,Chai Nat,1.1434375
2008,7,Chai Nat,1.29421875
2008,8,Chai Nat,0.917291667
2008,9,Chai Nat,1.088385417
2008,10,Chai Nat,0.56390625
2008,11,Chai Nat,1.293854167
2008,12,Chai Nat,1.177291667
2009,1,Chai Nat,1.298802083
2009,2,Chai Nat,0.79671875
2009,3,Chai Nat,0.8615625
2009,4,Chai Nat,1.04046875
