year,month,province,ppt
2023,12,Roi Et,0.0944444444444444
2023,1,Sa Kaeo,6.969325153374233
2023,2,Sa Kaeo,18.271779141104297
2023,3,Sa Kaeo,16.74907975460123
2023,4,Sa Kaeo,60.39815950920245
2023,5,Sa Kaeo,151.58742331288343
2023,6,Sa Kaeo,112.50674846625768
2023,7,Sa Kaeo,203.48036809815952
2023,8,Sa Kaeo,141.02085889570554
2023,9,Sa Kaeo,293.27177914110433
2023,10,Sa Kaeo,187.17883435582823
2023,11,Sa Kaeo,49.71012269938651
2023,12,Sa Kaeo,6.861656441717792
2023,1,Sakon Nakhon,5.0622030237581
2023,2,Sakon Nakhon,11.949676025917928
2023,3,Sakon Nakhon,6.769546436285098
2023,4,Sakon Nakhon,24.354859611231102
2023,5,Sakon Nakhon,98.71360691144709
2023,6,Sakon Nakhon,229.12138228941689
2023,7,Sakon Nakhon,281.69244060475165
2023,8,Sakon Nakhon,334.5846652267819
2023,9,Sakon Nakhon,418.776241900648
2023,10,Sakon Nakhon,90.76436285097192
2023,11,Sakon Nakhon,2.699784017278618
